Invoice ID,City,Product line,Unit price,Quantity,Date,Payment,Rating,year,month,day_of_week,profit,revenue,profit_margin
219-61-4139,Naypyitaw,Electronic accessories,83.08,1,2019-01-23,Ewallet,6.4,2019,1,Wednesday,83.08,82.08,1.0121832358674463
881-41-7302,Naypyitaw,Fashion accessories,64.99,1,2019-01-26,Credit card,4.5,2019,1,Saturday,64.99,63.989999999999995,1.0156274417877793
373-09-4567,Naypyitaw,Food and beverages,77.56,10,2019-03-14,Ewallet,6.9,2019,3,Thursday,775.6,774.6,1.0012909888974955
642-30-6693,Mandalay,Sports and travel,54.51,6,2019-03-17,Ewallet,7.8,2019,3,Sunday,327.06,326.06,1.0030669201987363
484-22-8230,Naypyitaw,Fashion accessories,51.89,7,2019-01-08,Cash,4.5,2019,1,Tuesday,363.23,362.23,1.0027606769179802
830-58-2383,Mandalay,Home and lifestyle,31.75,4,2019-02-08,Cash,8.6,2019,2,Friday,127.0,126.0,1.007936507936508
559-98-9873,Yangon,Fashion accessories,53.65,7,2019-02-10,Ewallet,5.2,2019,2,Sunday,375.55,374.55,1.0026698705112802
544-32-5024,Naypyitaw,Food and beverages,49.79,4,2019-03-28,Credit card,6.4,2019,3,Thursday,199.16,198.16,1.0050464271295922
318-12-0304,Yangon,Fashion accessories,30.61,1,2019-01-23,Ewallet,5.2,2019,1,Wednesday,30.61,29.61,1.0337723741979061
349-97-8902,Mandalay,Food and beverages,57.89,2,2019-01-17,Ewallet,8.9,2019,1,Thursday,115.78,114.78,1.008712319219376
421-95-9805,Yangon,Electronic accessories,28.96,1,2019-02-07,Credit card,6.2,2019,2,Thursday,28.96,27.96,1.0357653791130186
277-35-5865,Naypyitaw,Food and beverages,98.97,9,2019-03-09,Cash,6.7,2019,3,Saturday,890.73,889.73,1.0011239364751103
789-23-8625,Mandalay,Fashion accessories,93.22,3,2019-01-24,Cash,7.2,2019,1,Thursday,279.65999999999997,278.65999999999997,1.0035886025981482
284-54-4231,Naypyitaw,Sports and travel,80.93,1,2019-01-19,Credit card,9.0,2019,1,Saturday,80.93,79.93,1.012510947078694
443-59-0061,Yangon,Food and beverages,67.45,10,2019-02-03,Ewallet,4.2,2019,2,Sunday,674.5,673.5,1.0014847809948033
509-29-3912,Yangon,Sports and travel,38.72,9,2019-03-20,Ewallet,4.2,2019,3,Wednesday,348.48,347.48,1.0028778634741569
327-40-9673,Mandalay,Sports and travel,72.6,6,2019-01-13,Cash,6.9,2019,1,Sunday,435.59999999999997,434.59999999999997,1.0023009664058904
840-19-2096,Naypyitaw,Electronic accessories,87.91,5,2019-03-14,Ewallet,4.4,2019,3,Thursday,439.54999999999995,438.54999999999995,1.0022802417056207
828-46-6863,Yangon,Food and beverages,98.53,6,2019-01-23,Credit card,4.0,2019,1,Wednesday,591.1800000000001,590.1800000000001,1.0016943983191569
641-96-3695,Naypyitaw,Fashion accessories,43.46,6,2019-02-07,Ewallet,8.5,2019,2,Thursday,260.76,259.76,1.003849707422236
420-97-3340,Yangon,Food and beverages,71.68,3,2019-03-28,Credit card,9.2,2019,3,Thursday,215.04000000000002,214.04000000000002,1.0046720239207625
436-54-4512,Yangon,Food and beverages,91.61,1,2019-03-20,Cash,9.8,2019,3,Wednesday,91.61,90.61,1.0110363094581172
816-57-2053,Yangon,Sports and travel,60.87,2,2019-03-09,Ewallet,8.7,2019,3,Saturday,121.74,120.74,1.0082822594003644
628-90-8624,Mandalay,Health and beauty,82.58,10,2019-03-14,Cash,5.0,2019,3,Thursday,825.8,824.8,1.0012124151309407
856-66-2701,Yangon,Home and lifestyle,53.3,3,2019-01-25,Ewallet,7.5,2019,1,Friday,159.89999999999998,158.89999999999998,1.0062932662051605
308-39-1707,Yangon,Fashion accessories,12.09,1,2019-01-26,Credit card,8.2,2019,1,Saturday,12.09,11.09,1.090171325518485
149-61-1929,Yangon,Sports and travel,64.19,10,2019-01-19,Credit card,6.7,2019,1,Saturday,641.9,640.9,1.0015603058199407
655-07-2265,Yangon,Electronic accessories,78.31,3,2019-03-05,Ewallet,5.4,2019,3,Tuesday,234.93,233.93,1.00427478305476
589-02-8023,Yangon,Food and beverages,83.77,2,2019-01-15,Credit card,7.0,2019,1,Tuesday,167.54,166.54,1.006004563468236
420-04-7590,Mandalay,Home and lifestyle,99.7,3,2019-03-18,Ewallet,4.7,2019,3,Monday,299.1,298.1,1.0033545790003355
182-88-2763,Mandalay,Food and beverages,79.91,3,2019-03-20,Credit card,5.0,2019,3,Wednesday,239.73,238.73,1.004188832572362
188-55-0967,Mandalay,Health and beauty,66.47,10,2019-01-15,Credit card,5.0,2019,1,Tuesday,664.7,663.7,1.0015067048365225
610-46-4100,Yangon,Health and beauty,28.95,7,2019-03-03,Credit card,6.0,2019,3,Sunday,202.65,201.65,1.0049590875278949
318-81-2368,Naypyitaw,Electronic accessories,46.2,1,2019-03-19,Cash,6.3,2019,3,Tuesday,46.2,45.2,1.0221238938053097
155-45-3814,Naypyitaw,Electronic accessories,88.55,8,2019-03-19,Ewallet,4.7,2019,3,Tuesday,708.4,707.4,1.0014136273678258
794-32-2436,Mandalay,Electronic accessories,55.67,2,2019-03-27,Ewallet,6.0,2019,3,Wednesday,111.34,110.34,1.0090628965017219
131-15-8856,Naypyitaw,Food and beverages,72.52,8,2019-03-30,Credit card,4.0,2019,3,Saturday,580.16,579.16,1.0017266385800125
273-84-2164,Naypyitaw,Electronic accessories,12.05,5,2019-02-16,Ewallet,5.5,2019,2,Saturday,60.25,59.25,1.0168776371308017
706-36-6154,Yangon,Home and lifestyle,19.36,9,2019-01-18,Ewallet,8.7,2019,1,Friday,174.24,173.24,1.0057723389517432
778-89-7974,Naypyitaw,Health and beauty,70.21,6,2019-03-30,Cash,7.4,2019,3,Saturday,421.26,420.26,1.002379479369914
574-31-8277,Mandalay,Fashion accessories,33.63,1,2019-03-20,Cash,5.6,2019,3,Wednesday,33.63,32.63,1.0306466441924609
859-71-0933,Naypyitaw,Sports and travel,15.49,2,2019-01-16,Cash,6.3,2019,1,Wednesday,30.98,29.98,1.0333555703802535
740-11-5257,Naypyitaw,Electronic accessories,24.74,10,2019-02-24,Cash,7.1,2019,2,Sunday,247.39999999999998,246.39999999999998,1.0040584415584415
742-04-5161,Yangon,Home and lifestyle,72.78,10,2019-02-03,Cash,7.3,2019,2,Sunday,727.8,726.8,1.0013758943313154
149-15-7606,Mandalay,Sports and travel,37.32,9,2019-03-06,Ewallet,5.1,2019,3,Wednesday,335.88,334.88,1.0029861442904922
133-77-3154,Mandalay,Fashion accessories,60.18,4,2019-02-16,Credit card,9.4,2019,2,Saturday,240.72,239.72,1.0041715334556982
169-52-4504,Yangon,Electronic accessories,15.69,3,2019-03-14,Credit card,5.8,2019,3,Thursday,47.07,46.07,1.0217060994139353
250-81-7186,Naypyitaw,Electronic accessories,99.69,1,2019-02-27,Credit card,8.0,2019,2,Wednesday,99.69,98.69,1.010132738879319
562-12-5430,Yangon,Fashion accessories,88.15,3,2019-01-18,Ewallet,7.9,2019,1,Friday,264.45000000000005,263.45000000000005,1.0037957866767888
816-72-8853,Yangon,Sports and travel,27.93,5,2019-01-29,Cash,5.9,2019,1,Tuesday,139.65,138.65,1.00721240533718
491-38-3499,Yangon,Fashion accessories,55.45,1,2019-02-26,Credit card,4.9,2019,2,Tuesday,55.45,54.45,1.0183654729109275
322-02-2271,Mandalay,Sports and travel,42.97,3,2019-02-03,Cash,9.3,2019,2,Sunday,128.91,127.91,1.0078179970291612
842-29-4695,Naypyitaw,Sports and travel,17.14,7,2019-01-16,Credit card,7.9,2019,1,Wednesday,119.98,118.98,1.0084047739115818
725-67-2480,Mandalay,Fashion accessories,58.75,6,2019-03-24,Credit card,5.9,2019,3,Sunday,352.5,351.5,1.0028449502133712
641-51-2661,Naypyitaw,Food and beverages,87.1,10,2019-02-12,Credit card,9.9,2019,2,Tuesday,871.0,870.0,1.0011494252873563
714-02-3114,Naypyitaw,Sports and travel,98.8,2,2019-02-21,Cash,7.7,2019,2,Thursday,197.6,196.6,1.005086469989827
518-17-2983,Yangon,Fashion accessories,48.63,4,2019-02-04,Ewallet,7.6,2019,2,Monday,194.52,193.52,1.0051674245556015
779-42-2410,Mandalay,Food and beverages,57.74,3,2019-02-20,Ewallet,7.7,2019,2,Wednesday,173.22,172.22,1.0058065265358263
190-14-3147,Mandalay,Health and beauty,17.97,4,2019-02-23,Ewallet,6.4,2019,2,Saturday,71.88,70.88,1.0141083521444696
408-66-6712,Naypyitaw,Health and beauty,47.71,6,2019-02-16,Ewallet,4.4,2019,2,Saturday,286.26,285.26,1.0035055738624412
679-22-6530,Mandalay,Sports and travel,40.62,2,2019-01-17,Credit card,4.1,2019,1,Thursday,81.24,80.24,1.0124626121635094
588-47-8641,Yangon,Fashion accessories,56.04,10,2019-01-14,Ewallet,4.4,2019,1,Monday,560.4,559.4,1.0017876296031463
642-61-4706,Mandalay,Food and beverages,93.4,2,2019-03-30,Cash,5.5,2019,3,Saturday,186.8,185.8,1.0053821313240043
576-31-4774,Mandalay,Health and beauty,73.41,3,2019-03-02,Ewallet,4.0,2019,3,Saturday,220.23,219.23,1.0045614195137527
556-41-6224,Naypyitaw,Health and beauty,33.64,8,2019-02-15,Credit card,9.3,2019,2,Friday,269.12,268.12,1.0037296732806207
811-03-8790,Yangon,Electronic accessories,45.48,10,2019-03-01,Credit card,4.8,2019,3,Friday,454.79999999999995,453.79999999999995,1.00220361392684
242-11-3142,Mandalay,Fashion accessories,83.77,2,2019-02-24,Cash,4.6,2019,2,Sunday,167.54,166.54,1.006004563468236
752-23-3760,Mandalay,Sports and travel,64.08,7,2019-02-19,Credit card,7.3,2019,2,Tuesday,448.56,447.56,1.0022343372955582
274-05-5470,Yangon,Food and beverages,73.47,4,2019-02-23,Cash,6.0,2019,2,Saturday,293.88,292.88,1.0034143676591096
648-94-3045,Naypyitaw,Health and beauty,58.95,10,2019-02-07,Ewallet,8.1,2019,2,Thursday,589.5,588.5,1.0016992353440952
130-67-4723,Yangon,Food and beverages,48.5,6,2019-01-11,Ewallet,9.4,2019,1,Friday,291.0,290.0,1.0034482758620689
528-87-5606,Mandalay,Electronic accessories,39.48,1,2019-02-12,Cash,6.5,2019,2,Tuesday,39.48,38.48,1.025987525987526
320-85-2052,Mandalay,Sports and travel,34.81,1,2019-01-14,Credit card,7.0,2019,1,Monday,34.81,33.81,1.0295770482105886
370-96-0655,Naypyitaw,Fashion accessories,49.32,6,2019-01-09,Ewallet,7.1,2019,1,Wednesday,295.92,294.92,1.0033907500339074
105-10-6182,Yangon,Fashion accessories,21.48,2,2019-02-27,Ewallet,6.6,2019,2,Wednesday,42.96,41.96,1.0238322211630124
510-79-0415,Mandalay,Sports and travel,23.08,6,2019-01-24,Ewallet,4.9,2019,1,Thursday,138.48,137.48,1.0072737852778586
241-96-5076,Mandalay,Home and lifestyle,49.1,2,2019-01-08,Credit card,6.4,2019,1,Tuesday,98.2,97.2,1.0102880658436213
767-97-4650,Mandalay,Sports and travel,64.83,2,2019-01-08,Credit card,8.0,2019,1,Tuesday,129.66,128.66,1.0077724234416292
648-83-1321,Yangon,Home and lifestyle,63.56,10,2019-01-16,Cash,4.3,2019,1,Wednesday,635.6,634.6,1.0015757957768674
173-57-2300,Naypyitaw,Sports and travel,72.88,2,2019-03-13,Cash,6.1,2019,3,Wednesday,145.76,144.76,1.0069079856313898
305-03-2383,Yangon,Food and beverages,67.1,3,2019-02-15,Cash,7.5,2019,2,Friday,201.29999999999998,200.29999999999998,1.0049925112331504
394-55-6384,Naypyitaw,Sports and travel,70.19,9,2019-01-25,Cash,6.7,2019,1,Friday,631.71,630.71,1.0015855147373596
266-20-6657,Naypyitaw,Food and beverages,55.04,7,2019-03-12,Ewallet,5.2,2019,3,Tuesday,385.28,384.28,1.0026022691787237
689-05-1884,Yangon,Health and beauty,48.63,10,2019-03-04,Cash,8.8,2019,3,Monday,486.3,485.3,1.0020605810838656
196-01-2849,Naypyitaw,Fashion accessories,73.38,7,2019-02-10,Cash,9.5,2019,2,Sunday,513.66,512.66,1.0019506105410994
372-62-5264,Naypyitaw,Food and beverages,52.6,9,2019-01-16,Cash,7.6,2019,1,Wednesday,473.40000000000003,472.40000000000003,1.002116850127011
800-09-8606,Yangon,Home and lifestyle,87.37,5,2019-01-29,Cash,6.6,2019,1,Tuesday,436.85,435.85,1.0022943673282092
182-52-7000,Yangon,Sports and travel,27.04,4,2019-01-01,Ewallet,6.9,2019,1,Tuesday,108.16,107.16,1.009331840238895
826-58-8051,Mandalay,Home and lifestyle,62.19,4,2019-01-06,Ewallet,4.3,2019,1,Sunday,248.76,247.76,1.0040361640297062
868-06-0466,Yangon,Electronic accessories,69.58,9,2019-02-19,Credit card,7.8,2019,2,Tuesday,626.22,625.22,1.0015994369981767
751-41-9720,Naypyitaw,Home and lifestyle,97.5,10,2019-01-12,Ewallet,8.0,2019,1,Saturday,975.0,974.0,1.0010266940451746
626-43-7888,Naypyitaw,Fashion accessories,60.41,8,2019-02-07,Ewallet,9.6,2019,2,Thursday,483.28,482.28,1.002073484282989
176-64-7711,Mandalay,Food and beverages,32.32,3,2019-03-27,Credit card,4.3,2019,3,Wednesday,96.96000000000001,95.96000000000001,1.0104210087536474
191-29-0321,Mandalay,Fashion accessories,19.77,10,2019-02-27,Credit card,5.0,2019,2,Wednesday,197.7,196.7,1.0050838840874428
729-06-2010,Mandalay,Health and beauty,80.47,9,2019-01-06,Cash,9.2,2019,1,Sunday,724.23,723.23,1.001382686005835
640-48-5028,Mandalay,Home and lifestyle,88.39,9,2019-03-02,Cash,6.3,2019,3,Saturday,795.51,794.51,1.0012586373991517
186-79-9562,Mandalay,Health and beauty,71.77,7,2019-03-29,Cash,8.9,2019,3,Friday,502.39,501.39,1.0019944554139493
834-45-5519,Mandalay,Electronic accessories,43.0,4,2019-01-31,Ewallet,7.6,2019,1,Thursday,172.0,171.0,1.0058479532163742
162-65-8559,Naypyitaw,Food and beverages,68.98,1,2019-01-21,Cash,4.8,2019,1,Monday,68.98,67.98,1.0147102088849662
760-27-5490,Naypyitaw,Fashion accessories,15.62,8,2019-01-20,Ewallet,9.1,2019,1,Sunday,124.96,123.96,1.0080671184252985
445-30-9252,Yangon,Sports and travel,25.7,3,2019-01-17,Ewallet,6.1,2019,1,Thursday,77.1,76.1,1.0131406044678055
786-94-2700,Yangon,Food and beverages,80.62,6,2019-02-28,Cash,9.1,2019,2,Thursday,483.72,482.72,1.0020715942989724
728-88-7867,Naypyitaw,Home and lifestyle,75.53,4,2019-03-19,Ewallet,8.3,2019,3,Tuesday,302.12,301.12,1.0033209351753454
183-21-3799,Naypyitaw,Electronic accessories,77.63,9,2019-02-19,Ewallet,7.2,2019,2,Tuesday,698.67,697.67,1.0014333424111685
268-20-3585,Naypyitaw,Health and beauty,13.85,9,2019-02-04,Ewallet,6.0,2019,2,Monday,124.64999999999999,123.64999999999999,1.0080873433077233
735-32-9839,Naypyitaw,Fashion accessories,98.7,8,2019-01-31,Ewallet,8.5,2019,1,Thursday,789.6,788.6,1.0012680699974639
258-92-7466,Yangon,Health and beauty,35.68,5,2019-02-06,Credit card,6.6,2019,2,Wednesday,178.4,177.4,1.0056369785794814
857-16-3520,Yangon,Fashion accessories,71.46,7,2019-03-28,Ewallet,4.5,2019,3,Thursday,500.21999999999997,499.21999999999997,1.0020031248748047
482-17-1179,Yangon,Electronic accessories,11.94,3,2019-01-19,Credit card,8.1,2019,1,Saturday,35.82,34.82,1.0287191269385412
788-21-5741,Yangon,Fashion accessories,45.38,3,2019-02-17,Credit card,7.2,2019,2,Sunday,136.14000000000001,135.14000000000001,1.0073997336095901
821-14-9046,Mandalay,Fashion accessories,17.48,6,2019-01-18,Credit card,6.1,2019,1,Friday,104.88,103.88,1.0096264921062765
418-05-0656,Mandalay,Fashion accessories,25.56,7,2019-02-02,Cash,7.1,2019,2,Saturday,178.92,177.92,1.0056205035971224
678-79-0726,Naypyitaw,Sports and travel,90.63,9,2019-01-18,Cash,5.1,2019,1,Friday,815.67,814.67,1.0012274908858803
776-68-1096,Mandalay,Home and lifestyle,44.12,3,2019-03-18,Credit card,7.9,2019,3,Monday,132.35999999999999,131.35999999999999,1.0076126674786845
592-46-1692,Naypyitaw,Food and beverages,36.77,7,2019-01-11,Cash,7.4,2019,1,Friday,257.39000000000004,256.39000000000004,1.0039003081243418
434-35-9162,Mandalay,Food and beverages,23.34,4,2019-02-04,Ewallet,7.4,2019,2,Monday,93.36,92.36,1.010827197921178
149-14-0304,Naypyitaw,Health and beauty,28.5,8,2019-02-06,Cash,6.6,2019,2,Wednesday,228.0,227.0,1.0044052863436124
442-44-6497,Naypyitaw,Home and lifestyle,55.57,3,2019-01-08,Credit card,5.9,2019,1,Tuesday,166.71,165.71,1.0060346388268662
174-64-0215,Mandalay,Sports and travel,69.74,10,2019-03-05,Credit card,8.9,2019,3,Tuesday,697.4,696.4,1.001435956346927
210-74-9613,Naypyitaw,Fashion accessories,97.26,4,2019-03-16,Ewallet,6.8,2019,3,Saturday,389.04,388.04,1.0025770539119678
299-29-0180,Mandalay,Home and lifestyle,52.18,7,2019-03-09,Cash,9.3,2019,3,Saturday,365.26,364.26,1.002745291824521
247-11-2470,Yangon,Fashion accessories,22.32,4,2019-03-01,Credit card,4.4,2019,3,Friday,89.28,88.28,1.0113275940190303
635-28-5728,Yangon,Health and beauty,56.0,3,2019-02-28,Ewallet,4.8,2019,2,Thursday,168.0,167.0,1.0059880239520957
756-49-0168,Yangon,Fashion accessories,19.7,1,2019-02-08,Ewallet,9.5,2019,2,Friday,19.7,18.7,1.053475935828877
438-23-1242,Mandalay,Electronic accessories,75.88,7,2019-01-24,Ewallet,8.9,2019,1,Thursday,531.16,530.16,1.0018862230270107
238-45-6950,Mandalay,Food and beverages,53.72,1,2019-03-01,Ewallet,6.4,2019,3,Friday,53.72,52.72,1.0189681335356602
607-65-2441,Naypyitaw,Health and beauty,81.95,10,2019-03-10,Credit card,6.0,2019,3,Sunday,819.5,818.5,1.0012217470983507
386-27-7606,Naypyitaw,Home and lifestyle,81.2,7,2019-03-23,Credit card,8.1,2019,3,Saturday,568.4,567.4,1.0017624250969335
137-63-5492,Naypyitaw,Electronic accessories,58.76,10,2019-01-29,Ewallet,9.0,2019,1,Tuesday,587.6,586.6,1.0017047391749063
197-77-7132,Mandalay,Electronic accessories,91.56,8,2019-01-12,Ewallet,6.0,2019,1,Saturday,732.48,731.48,1.0013670913763877
805-86-0265,Yangon,Home and lifestyle,93.96,9,2019-03-20,Cash,9.8,2019,3,Wednesday,845.64,844.64,1.0011839363515818
733-29-1227,Naypyitaw,Home and lifestyle,55.61,7,2019-03-23,Cash,8.5,2019,3,Saturday,389.27,388.27,1.0025755273392227
451-73-2711,Naypyitaw,Food and beverages,84.83,1,2019-01-14,Ewallet,8.8,2019,1,Monday,84.83,83.83,1.0119289037337469
373-14-0504,Yangon,Sports and travel,71.63,2,2019-02-12,Ewallet,8.8,2019,2,Tuesday,143.26,142.26,1.0070293828201884
546-80-2899,Yangon,Home and lifestyle,37.69,2,2019-02-20,Ewallet,9.5,2019,2,Wednesday,75.38,74.38,1.013444474321054
345-68-9016,Naypyitaw,Sports and travel,31.67,8,2019-01-02,Credit card,5.6,2019,1,Wednesday,253.36,252.36,1.0039625931209384
390-17-5806,Naypyitaw,Food and beverages,38.42,1,2019-02-02,Cash,8.6,2019,2,Saturday,38.42,37.42,1.0267236771779797
457-13-1708,Mandalay,Fashion accessories,65.23,10,2019-01-08,Credit card,5.2,2019,1,Tuesday,652.3000000000001,651.3000000000001,1.0015353907569478
664-14-2882,Naypyitaw,Home and lifestyle,10.53,5,2019-01-30,Credit card,5.8,2019,1,Wednesday,52.65,51.65,1.0193610842207164
487-79-6868,Mandalay,Home and lifestyle,12.29,9,2019-03-26,Credit card,8.0,2019,3,Tuesday,110.60999999999999,109.60999999999999,1.0091232551774474
314-23-4520,Naypyitaw,Health and beauty,81.23,7,2019-01-15,Cash,9.0,2019,1,Tuesday,568.61,567.61,1.0017617730483959
210-30-7976,Mandalay,Fashion accessories,22.32,4,2019-03-14,Ewallet,4.1,2019,3,Thursday,89.28,88.28,1.0113275940190303
585-86-8361,Yangon,Food and beverages,27.28,5,2019-02-03,Credit card,8.6,2019,2,Sunday,136.4,135.4,1.0073855243722305
807-14-7833,Yangon,Electronic accessories,17.42,10,2019-02-22,Ewallet,7.0,2019,2,Friday,174.20000000000002,173.20000000000002,1.0057736720554273
775-72-1988,Mandalay,Home and lifestyle,73.28,5,2019-01-24,Ewallet,8.4,2019,1,Thursday,366.4,365.4,1.0027367268746579
288-38-3758,Naypyitaw,Fashion accessories,84.87,3,2019-01-25,Ewallet,7.4,2019,1,Friday,254.61,253.61,1.0039430621820906
652-43-6591,Yangon,Fashion accessories,97.29,8,2019-03-09,Credit card,6.2,2019,3,Saturday,778.32,777.32,1.001286471466063
785-96-0615,Mandalay,Electronic accessories,35.74,8,2019-02-17,Ewallet,4.9,2019,2,Sunday,285.92,284.92,1.003509757124807
406-46-7107,Yangon,Home and lifestyle,96.52,6,2019-01-11,Cash,4.5,2019,1,Friday,579.12,578.12,1.0017297446896838
250-17-5703,Yangon,Food and beverages,18.85,10,2019-02-27,Ewallet,5.6,2019,2,Wednesday,188.5,187.5,1.0053333333333334
156-95-3964,Yangon,Food and beverages,55.39,4,2019-03-25,Ewallet,8.0,2019,3,Monday,221.56,220.56,1.0045339136742837
842-40-8179,Mandalay,Food and beverages,77.2,10,2019-02-11,Credit card,5.6,2019,2,Monday,772.0,771.0,1.0012970168612192
525-09-8450,Mandalay,Electronic accessories,72.13,10,2019-01-31,Credit card,4.2,2019,1,Thursday,721.3,720.3,1.0013883104262113
410-67-1709,Yangon,Fashion accessories,63.88,8,2019-01-20,Ewallet,9.9,2019,1,Sunday,511.04,510.04,1.0019606305387814
587-73-4862,Yangon,Health and beauty,10.69,5,2019-03-26,Ewallet,7.6,2019,3,Tuesday,53.449999999999996,52.449999999999996,1.01906577693041
787-87-2010,Yangon,Health and beauty,55.5,4,2019-01-20,Credit card,6.6,2019,1,Sunday,222.0,221.0,1.004524886877828
593-14-4239,Mandalay,Home and lifestyle,95.46,8,2019-03-05,Ewallet,4.7,2019,3,Tuesday,763.68,762.68,1.0013111658887082
801-88-0346,Naypyitaw,Fashion accessories,76.06,3,2019-01-05,Credit card,9.8,2019,1,Saturday,228.18,227.18,1.0044017959327405
388-76-2555,Mandalay,Sports and travel,13.69,6,2019-02-13,Cash,6.3,2019,2,Wednesday,82.14,81.14,1.0123243776189303
711-31-1234,Mandalay,Electronic accessories,95.64,4,2019-03-16,Cash,7.9,2019,3,Saturday,382.56,381.56,1.0026208197924311
886-54-6089,Yangon,Home and lifestyle,11.43,6,2019-01-15,Cash,7.7,2019,1,Tuesday,68.58,67.58,1.0147972773009766
707-32-7409,Mandalay,Sports and travel,95.54,4,2019-02-26,Ewallet,4.5,2019,2,Tuesday,382.16,381.16,1.0026235701542658
759-98-4285,Naypyitaw,Health and beauty,85.87,7,2019-02-27,Credit card,8.0,2019,2,Wednesday,601.09,600.09,1.0016664167041611
201-63-8275,Naypyitaw,Sports and travel,67.99,7,2019-02-17,Ewallet,5.7,2019,2,Sunday,475.92999999999995,474.92999999999995,1.0021055734529298
471-06-8611,Naypyitaw,Food and beverages,52.42,1,2019-02-06,Credit card,6.3,2019,2,Wednesday,52.42,51.42,1.0194476857253987
200-16-5952,Naypyitaw,Food and beverages,65.65,2,2019-01-17,Cash,6.0,2019,1,Thursday,131.3,130.3,1.0076745970836531
120-54-2248,Mandalay,Food and beverages,28.86,5,2019-01-22,Credit card,8.0,2019,1,Tuesday,144.3,143.3,1.0069783670621075
102-77-2261,Naypyitaw,Health and beauty,65.31,7,2019-03-05,Credit card,4.2,2019,3,Tuesday,457.17,456.17,1.0021921652015695
875-31-8302,Mandalay,Sports and travel,93.38,1,2019-01-03,Cash,9.6,2019,1,Thursday,93.38,92.38,1.0108248538644728
102-06-2002,Naypyitaw,Sports and travel,25.25,5,2019-03-20,Cash,6.1,2019,3,Wednesday,126.25,125.25,1.0079840319361277
457-94-0464,Mandalay,Electronic accessories,87.87,9,2019-01-31,Ewallet,5.6,2019,1,Thursday,790.83,789.83,1.0012660952356836
629-42-4133,Naypyitaw,Health and beauty,21.8,8,2019-02-19,Cash,8.3,2019,2,Tuesday,174.4,173.4,1.0057670126874279
534-53-3526,Yangon,Sports and travel,94.76,4,2019-02-11,Ewallet,7.8,2019,2,Monday,379.04,378.04,1.0026452227277536
307-04-2070,Yangon,Fashion accessories,30.62,1,2019-02-05,Credit card,4.1,2019,2,Tuesday,30.62,29.62,1.0337609723160026
468-99-7231,Naypyitaw,Home and lifestyle,44.01,8,2019-03-03,Cash,8.8,2019,3,Sunday,352.08,351.08,1.0028483536515893
516-77-6464,Naypyitaw,Health and beauty,10.16,5,2019-02-24,Ewallet,4.1,2019,2,Sunday,50.8,49.8,1.0200803212851406
404-91-5964,Yangon,Electronic accessories,74.58,7,2019-02-04,Credit card,9.0,2019,2,Monday,522.06,521.06,1.001919164779488
886-77-9084,Naypyitaw,Electronic accessories,71.89,8,2019-02-19,Ewallet,5.5,2019,2,Tuesday,575.12,574.12,1.0017417961401798
790-38-4466,Naypyitaw,Health and beauty,10.99,5,2019-01-23,Credit card,9.3,2019,1,Wednesday,54.95,53.95,1.0185356811862836
704-10-4056,Naypyitaw,Health and beauty,60.47,3,2019-01-14,Credit card,5.6,2019,1,Monday,181.41,180.41,1.0055429299927943
497-37-6538,Yangon,Sports and travel,58.91,7,2019-01-17,Ewallet,9.7,2019,1,Thursday,412.37,411.37,1.0024309016214115
651-96-5970,Yangon,Fashion accessories,46.41,1,2019-03-03,Credit card,4.0,2019,3,Sunday,46.41,45.41,1.0220215811495266
400-80-4065,Naypyitaw,Health and beauty,68.55,4,2019-02-15,Credit card,9.2,2019,2,Friday,274.2,273.2,1.0036603221083455
744-16-7898,Mandalay,Home and lifestyle,97.37,10,2019-01-15,Credit card,4.9,2019,1,Tuesday,973.7,972.7,1.0010280662074638
263-12-5321,Yangon,Electronic accessories,92.6,7,2019-02-27,Credit card,9.3,2019,2,Wednesday,648.1999999999999,647.1999999999999,1.0015451174289245
702-72-0487,Yangon,Electronic accessories,46.61,2,2019-02-26,Credit card,6.6,2019,2,Tuesday,93.22,92.22,1.0108436347863803
605-83-1050,Mandalay,Fashion accessories,27.18,2,2019-03-15,Ewallet,4.3,2019,3,Friday,54.36,53.36,1.0187406296851573
443-60-9639,Naypyitaw,Home and lifestyle,60.87,1,2019-01-24,Cash,5.5,2019,1,Thursday,60.87,59.87,1.0167028561884082
864-24-7918,Yangon,Sports and travel,24.49,10,2019-02-22,Cash,8.1,2019,2,Friday,244.89999999999998,243.89999999999998,1.00410004100041
359-94-5395,Mandalay,Health and beauty,92.78,1,2019-03-15,Credit card,9.8,2019,3,Friday,92.78,91.78,1.0108956199607757
401-09-4232,Naypyitaw,Home and lifestyle,86.69,5,2019-02-11,Ewallet,9.4,2019,2,Monday,433.45,432.45,1.0023124060585038
751-15-6198,Mandalay,Sports and travel,23.01,6,2019-01-12,Ewallet,7.9,2019,1,Saturday,138.06,137.06,1.0072960747118052
324-41-6833,Naypyitaw,Electronic accessories,30.2,8,2019-03-03,Ewallet,5.1,2019,3,Sunday,241.6,240.6,1.0041562759767249
474-33-8305,Naypyitaw,Fashion accessories,67.39,7,2019-03-23,Ewallet,6.9,2019,3,Saturday,471.73,470.73,1.002124360036539
759-29-9521,Yangon,Fashion accessories,48.96,9,2019-03-04,Cash,8.0,2019,3,Monday,440.64,439.64,1.0022745882995179
